runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer
13,3895,47628,10000,buffer: 0xc948d02322f4ae5f
13,3897,44727,10000,buffer: 0x322912e68a16a2df
13,4398,44713,10000,buffer: 0x9de0a9ada17adc9f
13,3898,46120,10000,buffer: 0x576e29e99783165f
13,5231,42990,10000,buffer: 0x8bc2ed83d8e6e1df
13,4874,43364,10000,buffer: 0xeefb31a24e0917df
13,3895,37618,10000,buffer: 0x89eaba8855405c9f
13,3898,45072,10000,buffer: 0x78db4300b7e189df
13,5145,40190,10000,buffer: 0x3491cb75272cb4df
13,3899,45116,10000,buffer: 0xd7f96a0b326149df
13,4279,45880,10000,buffer: 0x61764197e1763edf
13,6287,42307,10000,buffer: 0x7464e799c946df7f
13,3896,44513,10000,buffer: 0xd8d004b6e6f2c91f
13,3898,46369,10000,buffer: 0x47d82f499ad27abf
13,4630,39938,10000,buffer: 0xc2bbf96d663b901f
13,3896,45289,10000,buffer: 0xccc5067f956fe11f
13,4180,45647,10000,buffer: 0xf9b02eb433ab165f
13,6504,41862,10000,buffer: 0x303495526ab8095f
13,3907,46264,10000,buffer: 0x1d808dd0383b235f
13,3898,44892,10000,buffer: 0xf16b7c3e80098ddf
13,4605,40737,10000,buffer: 0xb811cdf5e8b539df
13,3910,45590,10000,buffer: 0x59470aca6f775d5f
13,3895,40036,10000,buffer: 0xcd38b45e6dbc75df
13,6940,48414,10000,buffer: 0xb50accaf652aa0df
13,4868,45752,10000,buffer: 0x722b12ccbe1423df
13,3897,42137,10000,buffer: 0x2eeecbeb6c71d61f
13,5103,37944,10000,buffer: 0xb0c690b1e1bc8b1f
13,4875,43997,10000,buffer: 0x37290b329a3974bf
13,4141,45611,10000,buffer: 0x142f3a039ea3eebf
13,7862,43766,10000,buffer: 0x5aeeef6082e8b41f
13,3906,45750,10000,buffer: 0x88ade3b0ed1534ef
13,3897,40429,10000,buffer: 0xf2f811409732669f
13,4426,36643,10000,buffer: 0x9da3b9411e24e15f
13,3897,41422,10000,buffer: 0x353d352ef91dc85f
13,3897,41000,10000,buffer: 0x2d557225aa0e09df
13,5859,45036,10000,buffer: 0x03a52c131396165f
13,3896,42000,10000,buffer: 0x60b61924d15225df
13,4872,44294,10000,buffer: 0x9aa9da2b7c741f7f
13,4383,44731,10000,buffer: 0x5d6305402bde62df
13,4870,43031,10000,buffer: 0xa3d3692ee654c9df
13,3920,36650,10000,buffer: 0xb7083443400675df
13,6054,44868,10000,buffer: 0xaeb0725689157b5f
13,3906,45953,10000,buffer: 0x7361dedb7601449f
13,3897,40842,10000,buffer: 0x3e21ceecbd73207f
13,4932,45478,10000,buffer: 0x2e2bac59d6d4eebf
13,3915,41748,10000,buffer: 0xe5ab15e95c4b15ff
13,3906,45275,10000,buffer: 0xb513161445f975df
13,5742,40405,10000,buffer: 0xaa8dd08fbb5c165f
13,3942,36932,10000,buffer: 0x9ae431cbbbda968f
13,3897,42951,10000,buffer: 0x98ac5c613b6bb45f
13,4472,45603,10000,buffer: 0x87a343ae8ddd18df
13,3900,41569,10000,buffer: 0x7f507ae5b24aa25f
13,3898,40448,10000,buffer: 0x2e8b70ca621dcadf
13,6491,47990,10000,buffer: 0xa966a96f060891df
13,3898,43273,10000,buffer: 0xfda42fe3d3eaa7df
13,3908,46431,10000,buffer: 0xa009ace100a0dbdf
13,3897,41149,10000,buffer: 0x555961188913494f
13,3898,41999,10000,buffer: 0x652ccfb2a5683b17
13,3898,42132,10000,buffer: 0x5d919c219112c95f
13,5863,40167,10000,buffer: 0xf779151aeb06999f
13,3898,41121,10000,buffer: 0x2f5c69c16539159f
13,3898,40247,10000,buffer: 0xedc4d9def39ab41f
13,3898,41243,10000,buffer: 0xfc76f9b1c498341f
13,3899,42401,10000,buffer: 0x868846b359768b1f
13,4872,43216,10000,buffer: 0xe7beda88e1ef48df
13,6608,45162,10000,buffer: 0xf685e205b5734adf
13,4004,43580,10000,buffer: 0xd3faba522ead7ddf
13,3901,45599,10000,buffer: 0xe125c0d31621571f
13,3898,41776,10000,buffer: 0x65b29a3d46fbcedf
13,3906,41430,10000,buffer: 0x7a657274ccf0561f
13,3915,41463,10000,buffer: 0x29cf1476d81911df
13,7432,43074,10000,buffer: 0xc0b3ab1beaa0235f
13,3896,43179,10000,buffer: 0x966a7ffd0c10669f
13,3898,40017,10000,buffer: 0xb510f22f3acdb8df
13,3896,45650,10000,buffer: 0xa9b631c76808a12f
13,3898,40806,10000,buffer: 0xaf263e30dff0168f
13,3972,40312,10000,buffer: 0x8b36240da6771a3f
13,3898,46742,10000,buffer: 0xcff95ef1d11ba7df
13,3899,42315,10000,buffer: 0x3fba3026c60ecf9f
13,4011,46288,10000,buffer: 0xad83d8900a49b5df
13,3924,45769,10000,buffer: 0x0a2840c1e77c1d4f
13,3901,38312,10000,buffer: 0xa5e8919cdc14f43f
13,3897,40975,10000,buffer: 0x4b5db5e4dc43c85f
13,3903,44004,10000,buffer: 0xfdabe12bd3a6455f
13,3900,47639,10000,buffer: 0xa05c220d64e8df7f
13,3902,40389,10000,buffer: 0xed07f956cf57b9df
13,3904,38669,10000,buffer: 0x2febc5fe27e0965f
13,3900,45891,10000,buffer: 0x70606e69e06977ff
14,3079,21511,10000,buffer: 0x90550f627ba9f974
14,3049,21399,10000,buffer: 0x66d47849e9b4c9b4
14,3044,23301,10000,buffer: 0x2e66733e7ca6b144
14,3100,21930,10000,buffer: 0xd48df5a7fca1ffb4
14,3132,21792,10000,buffer: 0x875499e406e21034
14,3115,22700,10000,buffer: 0x94fe5e0590119c54
14,3076,22217,10000,buffer: 0x5c78d5b397df72b4
14,3113,21682,10000,buffer: 0xc6c46f4e91b3f2b4
14,3054,23601,10000,buffer: 0x153fc38692e3f974
14,3066,21354,10000,buffer: 0x3ad01bba2bf966b4
14,3060,21346,10000,buffer: 0x31179acaad4aceb4
14,3113,24227,10000,buffer: 0x60c5ea8f41c475b4
14,3152,22358,10000,buffer: 0x5904d6f41a01e1b4
14,3228,30368,10000,buffer: 0xfb4c5c9364cf90b4
14,3107,23956,10000,buffer: 0x21cdbd8b8feaf974
14,3118,21774,10000,buffer: 0xf9746dbb56a0def4
14,3129,22254,10000,buffer: 0x4aa91904bbaefc94
14,3118,22777,10000,buffer: 0x0cdd771b23ef88f4
14,3093,21558,10000,buffer: 0x9299b818ba4d53b4
14,3290,30698,10000,buffer: 0x2560d31cd43526b4
14,3126,34274,10000,buffer: 0xa87f56b986617a34
14,3121,21776,10000,buffer: 0x2cde20452d4c1e34
14,3115,21707,10000,buffer: 0xba4035112d979014
14,3163,22874,10000,buffer: 0x500af038f7af07f4
14,3222,30145,10000,buffer: 0xcc05fcad3a8b8b34
14,3592,23339,10000,buffer: 0x1d93da0b33adc3b4
14,3133,27385,10000,buffer: 0xd3addfdd4cbb9bb4
14,3176,22409,10000,buffer: 0xbf7288cb20012344
14,3074,21653,10000,buffer: 0x9c67b13ec0e4e1b4
14,3143,23108,10000,buffer: 0x2509d51965e5f774
14,3176,29251,10000,buffer: 0x02d7cf08384849b4
14,3226,30513,10000,buffer: 0x3a94677df20789d4
14,3083,23968,10000,buffer: 0x706eed24fa9a1034
14,3048,21740,10000,buffer: 0xea73eb79849cd734
14,3064,21414,10000,buffer: 0x536980cda1db5834
14,3039,22065,10000,buffer: 0x134ab81fb60fd8b4
14,3140,28798,10000,buffer: 0xba4ef4b48d0bcdb4
14,3108,21883,10000,buffer: 0xbbbcb81497eeedf4
14,3364,24400,10000,buffer: 0x315c02d8a77d12a4
14,3186,29178,10000,buffer: 0xcac65f8dee9907f4
14,3154,22230,10000,buffer: 0x52c045be10732ab4
14,3139,23780,10000,buffer: 0xd1d9764e46c30534
14,3112,23114,10000,buffer: 0xdef9bdc85fdb39f4
14,3106,21668,10000,buffer: 0xab4b2bfeec6246f4
14,3091,24644,10000,buffer: 0x298ff061f34472b4
14,3108,21577,10000,buffer: 0xbfa7a9a1de1436b4
14,3106,21804,10000,buffer: 0xfaa74f663a208b34
14,3046,29983,10000,buffer: 0xb3025ea57dbff374
14,3067,21765,10000,buffer: 0xb16e50596d913db4
14,3101,21633,10000,buffer: 0x1e6caf5eecc5bdb4
14,3113,25119,10000,buffer: 0x34fde263e65661b4
14,3087,21797,10000,buffer: 0x1cd37932d4055e34
14,4405,21971,10000,buffer: 0xcf123f9d1d323904
14,3110,23360,10000,buffer: 0x7e815e94657372b4
14,3093,24887,10000,buffer: 0x6718a31a7e3fa6b4
14,3140,30703,10000,buffer: 0x71a5a15117b18474
14,3194,33847,10000,buffer: 0x7084af217bbd4634
14,3158,29645,10000,buffer: 0x0a26eec7621b8c74
14,3099,29229,10000,buffer: 0xa1a174b2d2d11c74
14,3087,29926,10000,buffer: 0xed6b7ca2a421d014
14,3089,28971,10000,buffer: 0xbf8808a56a8f7bc4
14,3127,22733,10000,buffer: 0x65c79473b19532b4
14,3048,30835,10000,buffer: 0xd70b5febcea04c6c
14,3065,28150,10000,buffer: 0x6185c89c51ae8dd4
14,3055,23667,10000,buffer: 0x86020fc2247a2ab4
14,3080,23592,10000,buffer: 0xf2b80e5ae11e1634
14,3035,21783,10000,buffer: 0xaa5f7acdadc89fc4
14,3154,22723,10000,buffer: 0x51e4dee0c1872f74
14,3023,23852,10000,buffer: 0x6f395f6e922094f4
14,3003,22126,10000,buffer: 0x7953bf1ea4bb37b4
14,3020,21077,10000,buffer: 0xffc1e0972d3d7cb4
14,3027,23065,10000,buffer: 0x52ef9e94289815cc
14,3108,21278,10000,buffer: 0x4b406f4b382682b4
14,3057,23711,10000,buffer: 0x114b354c9fa38eb4
14,3045,24110,10000,buffer: 0x47f95eae29aa7a74
14,3040,21202,10000,buffer: 0xbffd2af978d5a0b4
14,3056,21324,10000,buffer: 0xba40e538ffc5e314
14,3104,23619,10000,buffer: 0x9ee0861989349994
14,3042,21225,10000,buffer: 0xe51acc9c78d49934
14,3057,28750,10000,buffer: 0xeb37c1a3a8e119e4
14,3115,32072,10000,buffer: 0x3ade19cd93d8ca94
14,3051,21319,10000,buffer: 0xcdfca605ab66a6b4
14,3067,21520,10000,buffer: 0xb84f98803106b534
14,3035,22560,10000,buffer: 0x5872aaeb0ca95234
14,3087,21476,10000,buffer: 0x7a30e856a7449ef4
14,3133,23215,10000,buffer: 0xc8de9b01ec6ad0b4
14,3097,27206,10000,buffer: 0xb08af284f328bef4
14,3110,24416,10000,buffer: 0x1b08bb46e4a7b6b4
14,3082,26473,10000,buffer: 0x10a824ee8007d274
14,3048,22621,10000,buffer: 0xdb50761467077374
14,3043,23571,10000,buffer: 0x0d45180f6c54e734
14,3102,21607,10000,buffer: 0x0dd944130c96aad4
14,3029,24953,10000,buffer: 0x75f1160784b7b3c4
14,3085,21482,10000,buffer: 0x701cb6f731974cb4
14,3505,31112,10000,buffer: 0x35033662d88d9934
14,3064,22259,10000,buffer: 0x8250fdc4407c6ab4
14,3039,27845,10000,buffer: 0x72a8ecc821b60b34
14,3052,24020,10000,buffer: 0xfc09e688275c66b4
14,2964,24728,10000,buffer: 0xd67a8bfdc2539934
14,3042,21218,10000,buffer: 0x416ddc5b94c0e4b4
15,3286,38671,10000,buffer: 0xd8e17159087ab1d5
15,3264,30649,10000,buffer: 0xf9105fa4f9f31085
15,3261,28793,10000,buffer: 0x1d1e06e1ebfb3c95
15,3271,30394,10000,buffer: 0x71e45fcace1e6d25
15,3271,30385,10000,buffer: 0x2f3a090884ad5ce5
15,3295,29003,10000,buffer: 0x23fe4ae4fa0b6365
15,3292,28873,10000,buffer: 0xf5de78e7525be2c5
15,3538,33735,10000,buffer: 0xf69a14c080208945
15,3264,30152,10000,buffer: 0xdb49758d309833a5
15,3265,28860,10000,buffer: 0x5e74ba7ac177ad25
15,3288,29730,10000,buffer: 0x75ffc9fb986dcee5
15,3275,28741,10000,buffer: 0x49d7ca1068f781e5
15,3273,29966,10000,buffer: 0x223b8c54931633a5
15,3288,32891,10000,buffer: 0x17f15ef009a26aa5
15,3356,28952,10000,buffer: 0x8ac64e6a5928be65
15,3278,31151,10000,buffer: 0xe1dab8d042f7e365
15,3315,37742,10000,buffer: 0xecc7da280ef5b3a5
15,3274,29033,10000,buffer: 0xa5ec5bac0e8029bd
15,3293,29163,10000,buffer: 0x0f5581acebe95a65
15,3298,32933,10000,buffer: 0x8a4e47d0313b2065
15,3281,28776,10000,buffer: 0x142db9ed9a2da2c5
15,3276,30311,10000,buffer: 0x9bf9233fc6594a25
15,3294,30273,10000,buffer: 0xf515e964734535e5
15,3357,29151,10000,buffer: 0x839433b90da503f5
15,3283,28731,10000,buffer: 0x18a87f59a2beb5e5
15,3276,34462,10000,buffer: 0x339e0933294e8325
15,3359,31611,10000,buffer: 0x7a9e22aa47c199e5
15,3284,28699,10000,buffer: 0x1ca2799dc34de565
15,3295,30141,10000,buffer: 0xf62bf89f28464e25
15,3322,32084,10000,buffer: 0xe9b80125dbff54e5
15,3273,29135,10000,buffer: 0xc544ec4cddb0b5e5
15,3275,32247,10000,buffer: 0xa8fa31f69e6ce2c5
15,3273,29763,10000,buffer: 0x0530b3d86f805be5
15,3274,29286,10000,buffer: 0xb8696103ef197da5
15,3284,30872,10000,buffer: 0x5aa5bfa3390262c5
15,3317,36936,10000,buffer: 0x4035e09e03c354e5
15,3363,38266,10000,buffer: 0x579870360d1454e5
15,3266,31857,10000,buffer: 0x771f7fb1603441e5
15,3351,37446,10000,buffer: 0x6f8cc4a2e41cfde5
15,3308,29681,10000,buffer: 0xc4d68117993372e5
15,3278,29698,10000,buffer: 0xe823488649a07865
15,3296,30675,10000,buffer: 0x474ac3b5ffbb2eed
15,3274,28737,10000,buffer: 0xe9b98fa6c7398165
15,3301,31603,10000,buffer: 0x488e4369fcb88765
15,3343,30775,10000,buffer: 0x21a1e99189cbd1e5
15,3286,28911,10000,buffer: 0x8beb343bb2a0b2a5
15,3337,31271,10000,buffer: 0x7cbbfc5a19e39015
15,3324,30434,10000,buffer: 0xc941cadad4d38ae5
15,3377,32015,10000,buffer: 0xaf97e48f290e5db5
15,3274,36000,10000,buffer: 0xf8f7ed33531eb4a5
15,3272,32140,10000,buffer: 0x53c2bc5accfeb0dd
15,3341,29424,10000,buffer: 0x3ae83dc8d9d76fe5
15,3331,29800,10000,buffer: 0x4b96e9270ffd3aa5
15,3274,29472,10000,buffer: 0x4e981bc87bf3f805
15,3298,28913,10000,buffer: 0xd48325a45b442365
15,3380,32971,10000,buffer: 0xa0a2a1b80d520165
15,3271,29530,10000,buffer: 0x808f1d6eb9f144a5
15,3339,32394,10000,buffer: 0xd916a757e9d8af25
15,3301,30562,10000,buffer: 0x2a9cb8bd9508c5e5
15,3277,40687,10000,buffer: 0x7654a99b82e8dca5
15,3346,41584,10000,buffer: 0x1a6089b223c02565
15,3290,31543,10000,buffer: 0x64fcb2117920a065
15,3282,28766,10000,buffer: 0x8cc85db32a817825
15,3311,29820,10000,buffer: 0xc4fbc623fc5149a5
15,3485,34178,10000,buffer: 0x33617b5808dcb5e5
15,3299,30105,10000,buffer: 0x2373bfcc28cc4fb5
15,3283,28792,10000,buffer: 0x07cedc818e48f265
15,3308,31698,10000,buffer: 0x33dfcf2ef6e15e85
15,3281,29716,10000,buffer: 0x05605413f6ab01e5
15,3382,30112,10000,buffer: 0x3cbf1025669c7de5
15,3283,31150,10000,buffer: 0x5d01b0c6de1581e5
15,3275,29107,10000,buffer: 0x95f7647226642785
15,3282,28933,10000,buffer: 0xcb6a1b3797953ae5
15,3274,31526,10000,buffer: 0x95ceb33e73a76d25
15,3273,30375,10000,buffer: 0x30310b0bf210038d
15,3274,29020,10000,buffer: 0x53b4075ad401d1e5
15,3271,30241,10000,buffer: 0x449f2980f2a17665
15,3274,28924,10000,buffer: 0x753f98709aa15895
15,3296,29408,10000,buffer: 0x8f45a8701f4f7565
15,3327,33175,10000,buffer: 0x4097903e03825be5
15,3279,29355,10000,buffer: 0x33f20d875ef2c5e5
15,3282,29311,10000,buffer: 0xe4cb03efd8359a7d
15,3467,29763,10000,buffer: 0x9833fdba63f0d1e5
15,3264,29672,10000,buffer: 0x5cbbd85d11336365
15,3291,29248,10000,buffer: 0xb467443cd26685a5
15,3297,31206,10000,buffer: 0x10774136a20875a5
15,3287,29228,10000,buffer: 0x5d5184f61b059085
15,3293,29006,10000,buffer: 0xea0211edeabe88e5
15,3293,30334,10000,buffer: 0x2ed5f566fd2f09a5
15,3345,29366,10000,buffer: 0x7c760dfef1aac7e5
15,3292,29328,10000,buffer: 0x07d7bd07f07d09a5
15,3287,31108,10000,buffer: 0x5b14a14ac7ff08e5
15,3364,35436,10000,buffer: 0x13616a5e73fc5f3d
15,3298,29450,10000,buffer: 0x7b702abce0ebc3e5
15,3293,29443,10000,buffer: 0xa29e663721659345
15,3286,28807,10000,buffer: 0xe326e64becc616e5
15,3281,28831,10000,buffer: 0xcd135ba6cb6d1a65
15,3295,32066,10000,buffer: 0x6d0f5ba7074975e5
15,3275,28966,10000,buffer: 0x243dd12c15d578e5
15,3276,28751,10000,buffer: 0xa6ddacd6733808e5
16,3958,51303,10000,buffer: 0x361c31f0f3cf3076
16,3897,37293,10000,buffer: 0x4bfb162b8c0b83b6
16,3898,39170,10000,buffer: 0x22e6b77f72f19236
16,3899,38388,10000,buffer: 0xca3dbc0fc6eeeb96
16,3897,36813,10000,buffer: 0x97bb8c47ed587196
16,4952,44108,10000,buffer: 0xe9a1e5e7eb4a0ff6
16,3903,39334,10000,buffer: 0x58842bfeb31c42f6
16,3906,38601,10000,buffer: 0xdc5829e853c88056
16,3903,38702,10000,buffer: 0x5a3ab138d1f02db6
16,3903,39013,10000,buffer: 0xb103db307d2544f6
16,3900,36778,10000,buffer: 0xba02400923046236
16,3905,39568,10000,buffer: 0x33e993314b099406
16,3898,38405,10000,buffer: 0x6cd8415922cc73b6
16,3902,37950,10000,buffer: 0xc5f5a4ca7776e8c6
16,3903,36765,10000,buffer: 0x1856cd0eeb4a3636
16,3897,42984,10000,buffer: 0x208f700be54064b6
16,3904,38872,10000,buffer: 0xf8d4febb6b15ed76
16,3904,40156,10000,buffer: 0x6f93edde2b0edba6
16,3912,39978,10000,buffer: 0xa1ff4ccdc27ec776
16,3903,38232,10000,buffer: 0xb2d7d21b7f17c0b6
16,3900,37616,10000,buffer: 0x21dc2be0f13de076
16,3906,41041,10000,buffer: 0x80570c6d23fde976
16,3897,37520,10000,buffer: 0x09a91aa211657fb6
16,3905,41583,10000,buffer: 0x6f67c00f99360df6
16,3902,39413,10000,buffer: 0x5d2dcaeb9e794e36
16,3938,38924,10000,buffer: 0x5db19eaf398bc036
16,3905,39468,10000,buffer: 0xb1be7483271f5eb6
16,3900,42942,10000,buffer: 0xe0af0f991c6851b6
16,3910,36668,10000,buffer: 0x53e68b42a3f97db6
16,3903,37037,10000,buffer: 0xafb98af95100e776
16,3968,39350,10000,buffer: 0x6a795c274636b5b6
16,3910,36914,10000,buffer: 0xc7a0650bb7049456
16,3932,37145,10000,buffer: 0xd276377a44fb5116
16,3908,40225,10000,buffer: 0xd26367f17dffd5d6
16,3898,37684,10000,buffer: 0x8907896456338ed6
16,4925,41787,10000,buffer: 0x83ec7ed2138f8836
16,4936,45280,10000,buffer: 0xefbba492e53f6c36
16,3900,36839,10000,buffer: 0x770bf72dc41b8736
16,3903,37354,10000,buffer: 0xdb5f2370692757b6
16,3915,39846,10000,buffer: 0xd650f09fca1b5536
16,3897,37224,10000,buffer: 0x99c605c08502abb6
16,3898,37363,10000,buffer: 0xe99f7d3026081a36
16,3897,38960,10000,buffer: 0xd59af8c0254f4f36
16,3902,37511,10000,buffer: 0x906484c4cdaa26d6
16,3902,36738,10000,buffer: 0xe143afaefaf0dcd6
16,3980,39871,10000,buffer: 0x6372e0962a2c4cf6
16,3902,34997,10000,buffer: 0x708c1664053ec5b6
16,3942,37187,10000,buffer: 0xfd20a0a03a1b2c36
16,3903,41322,10000,buffer: 0xdf4c58ac5fb7a956
16,3902,36765,10000,buffer: 0xab88279603f343b6
16,3899,37050,10000,buffer: 0xcb78c1d84a5cf4b6
16,3902,40400,10000,buffer: 0x9b629fb0d872bdb6
16,3947,37471,10000,buffer: 0xc1546f0bd86311b6
16,3903,40128,10000,buffer: 0x35f8c46294b5e576
16,3903,36188,10000,buffer: 0x3b903284ebe29306
16,3897,36801,10000,buffer: 0x7975b0c9cbc55af6
16,3979,34693,10000,buffer: 0xe3e3241c05b5c876
16,5673,38147,10000,buffer: 0x4c4de7c74ea64516
16,3903,35110,10000,buffer: 0xbc4a3d1144f7dff6
16,3978,35058,10000,buffer: 0xc1ee790c7b3200b6
16,4218,35351,10000,buffer: 0x7a54689ad67046f6
16,3894,38649,10000,buffer: 0xe594c6a52bc0cf36
16,3904,37270,10000,buffer: 0xc77597c507c75b36
16,3896,38725,10000,buffer: 0x952c407fd6199e26
16,4333,35185,10000,buffer: 0xa75164f3964beb16
16,3957,37039,10000,buffer: 0x059fc46a9ba32bf6
16,3903,35861,10000,buffer: 0x83b2665441efa176
16,3898,38094,10000,buffer: 0x32d4e9059a2c81b6
16,4140,58259,10000,buffer: 0x46b7b458ad387fb6
16,3903,46376,10000,buffer: 0xaba4e35280a956b6
16,3904,40860,10000,buffer: 0xe1826a9a8ed7a876
16,3899,36916,10000,buffer: 0x244d4d37badc96b6
16,3910,37306,10000,buffer: 0x666810215624e5f6
16,3911,40443,10000,buffer: 0x97f3cc54db45c8b6
16,3939,36666,10000,buffer: 0x0199c760262fb336
16,3904,39775,10000,buffer: 0x1212c316836761b6
16,3902,34725,10000,buffer: 0xaadb8204f329ff36
16,3973,39944,10000,buffer: 0x8030c0e8f15836b6
16,3914,44389,10000,buffer: 0x78ebaf29e0cbeab6
16,3903,36949,10000,buffer: 0x5bb3a00809bda936
16,4877,44252,10000,buffer: 0x67915859d47d0516
16,3899,38939,10000,buffer: 0x146d2f0df234def6
16,3904,35316,10000,buffer: 0xa7c86ab1b765cfb6
16,4296,36698,10000,buffer: 0x6d6cad2aad4e3636
16,3898,38367,10000,buffer: 0x553a1085b0625a36
16,3903,40911,10000,buffer: 0x58573b312a6ed8b6
16,3977,37034,10000,buffer: 0x4f95b32a08b3ff36
16,3921,39355,10000,buffer: 0xb1a4729fbfda02b6
16,4200,36759,10000,buffer: 0x0bbcc2a5580c09b6
16,3902,37147,10000,buffer: 0x32b17a90b49bb496
16,3906,39294,10000,buffer: 0xdde2529c2617a0f6
16,3901,36880,10000,buffer: 0x3ab19f0722037476
16,3905,38060,10000,buffer: 0xeeed36a95fc2e0f6
16,3899,39688,10000,buffer: 0x6c7e5bd65bfd1ba6
16,3899,36907,10000,buffer: 0x33cca2446dcdcfb6
16,4184,35956,10000,buffer: 0xebfe922ce62a28b6
16,3924,38134,10000,buffer: 0x6e25781e60838df6
16,3962,37474,10000,buffer: 0xf08b067fab222bf6
16,3989,38380,10000,buffer: 0x221eaf46bb6746f6
16,3961,42435,10000,buffer: 0xccff2df362b69436
17,3258,31166,10000,buffer: 0xb7969e92880ad13b
17,3258,29004,10000,buffer: 0x2c07e03528ae7a3b
17,3283,31502,10000,buffer: 0xf13576f6b92bb03b
17,3265,30066,10000,buffer: 0x75cb76ba2a3238bb
17,3263,28724,10000,buffer: 0x5cbde204c63cc03b
17,3266,28716,10000,buffer: 0x16d8491d356f9c3b
17,3275,31006,10000,buffer: 0x5f3fd3534d34163b
17,3295,29427,10000,buffer: 0xe31f2044479568ab
17,3261,29092,10000,buffer: 0x6a43d946da38d3db
17,3270,30680,10000,buffer: 0xb03e01fdde66e07b
17,3297,29297,10000,buffer: 0x3c7feb5d86f8673b
17,3276,30912,10000,buffer: 0x324fc44c7f9e8b3b
17,3278,30690,10000,buffer: 0xce8e536f7ba85ffb
17,3318,29626,10000,buffer: 0x3efcdd88be36e63b
17,3272,29139,10000,buffer: 0xa2ed9b2945d73c6b
17,3286,35519,10000,buffer: 0x9291308479bb707b
17,3263,29852,10000,buffer: 0xb9a017514631267b
17,3273,28616,10000,buffer: 0xd359eee63bba733b
17,3263,32012,10000,buffer: 0x96622b88f221f73b
17,3258,29184,10000,buffer: 0x16e8687d5ecfa07b
17,3262,29222,10000,buffer: 0x2994342f248d0d3b
17,3343,40433,10000,buffer: 0xffda9a599f656f5b
17,3264,29116,10000,buffer: 0xda06189a82c9259b
17,3264,28910,10000,buffer: 0x3ef15caa5923efbb
17,3271,31435,10000,buffer: 0x30e57f19dded855b
17,3265,28649,10000,buffer: 0xd24b50a3a2e199bb
17,3273,28944,10000,buffer: 0xa9d3a17f9fb7cabb
17,3265,29447,10000,buffer: 0x7de952f4db2d709b
17,3262,28871,10000,buffer: 0xfd70eb0a7d6a3d3b
17,3263,28684,10000,buffer: 0xf8cf0e43f4b7607b
17,3272,32097,10000,buffer: 0x7a43e495aaa01a3b
17,3263,28685,10000,buffer: 0x77bcb85d26bd1c3b
17,3289,28761,10000,buffer: 0xe9593059f24bfa3b
17,3262,30533,10000,buffer: 0x9b424b7b0e79d5bb
17,3280,28763,10000,buffer: 0xa9c7cc9497bc577b
17,3283,28823,10000,buffer: 0xd10d0e166d938a7b
17,3265,31551,10000,buffer: 0x292a9016f3d13e3b
17,3264,30105,10000,buffer: 0x0bb2db4e179af6bb
17,3262,28736,10000,buffer: 0xcad041a48520393b
17,3259,30472,10000,buffer: 0x2f25aa8dd013bafb
17,3261,28940,10000,buffer: 0xfec745d229efd23b
17,3259,29547,10000,buffer: 0x545f7032d5b0633b
17,3271,30971,10000,buffer: 0x24a2cd011fb854fb
17,3259,29004,10000,buffer: 0xca682787dc68051b
17,3264,29104,10000,buffer: 0x36217c64c4124ebb
17,3263,31074,10000,buffer: 0x521088742ecdcaeb
17,3262,28814,10000,buffer: 0xfb4f1e43dedfe73b
17,3263,28692,10000,buffer: 0xfa94821034b08dbb
17,3262,31992,10000,buffer: 0xf16487062a3709bb
17,3291,28736,10000,buffer: 0x2634c6fd59478dbb
17,3281,28828,10000,buffer: 0xffa0b5fbeb6d3463
17,3272,31190,10000,buffer: 0xbc3947fee937ed8b
17,3272,28702,10000,buffer: 0x436adbdb011c993b
17,3271,28748,10000,buffer: 0x487c17022cbd523b
17,3289,28911,10000,buffer: 0x2301ef9666b4207b
17,3294,29243,10000,buffer: 0x6c664bf62735ea3b
17,3262,28785,10000,buffer: 0xfd87e2c8f9aafb2b
17,3297,29715,10000,buffer: 0x8ff4bb3e28ccc63b
17,3271,28811,10000,buffer: 0xfb0bbe17a4901efb
17,3264,29146,10000,buffer: 0x7303cac1f5c6db7b
17,3353,32477,10000,buffer: 0xacbf65831de7d93b
17,3354,36948,10000,buffer: 0x3cae2e6cef9caa3b
17,3262,37172,10000,buffer: 0xbc8fd77adfae301b
17,3312,35466,10000,buffer: 0xa4932bb5e0cf883b
17,3324,36724,10000,buffer: 0xa46066602281089b
17,3263,29336,10000,buffer: 0x4918146f4c3a8f3b
17,3274,31301,10000,buffer: 0x0546cf984952b03b
17,3267,38142,10000,buffer: 0xdabbcdc0acb6683b
17,3272,28692,10000,buffer: 0x276bd65eeef65abb
17,3320,36915,10000,buffer: 0x672028d6f70841bb
17,3281,30762,10000,buffer: 0x7c00bf2205b5d53b
17,3279,28875,10000,buffer: 0x42f6ab2b95bcfdfb
17,3271,30942,10000,buffer: 0xbf608ee66e900dfb
17,3275,36008,10000,buffer: 0x83e0e2d6a1e2e9bb
17,3286,29062,10000,buffer: 0xbbc3e9594594097b
17,3271,30384,10000,buffer: 0xd12ae07c7280bffb
17,3290,32071,10000,buffer: 0x7dddf0daf8c7543b
17,3283,29006,10000,buffer: 0x14035972de8c003b
17,3294,30984,10000,buffer: 0xf2a49eb374fb4dfb
17,3316,35744,10000,buffer: 0x76ce80cfff64773b
